"","RowID_","WellNam","County","State","LatDegr","LongDgr","SRS","DrllrTt","TruVrtc","DpthOfM","ElevtnG","LngthUn","MeasrdT","Temprtr","DrllngF","bht_c","WellDepth","MeasrDp","RprtdEl","CRS","coords_x1","coords_x2","BHT","StateID","API_14Dig","coords.x1","coords.x2","optional"
"747",12242,NA,"Cattaraugus","NY",42.45771,-78.98253,"NAD83",1232,0,1337,1195,"ft",63,0,NA,17.22,407.52,407.52,364.24,"NAD83",665882.75,4702568.24,17.3604,"NY748","31009234800100",-78.98253,42.45771,TRUE
"7471",12242,NA,"Cattaraugus","NY",42.45771,-78.98253,"NAD83",1232,0,1337,1195,"ft",63,0,NA,17.22,407.52,407.52,364.24,"NAD83",665882.75,4702568.24,17.3604,"NY748","31009234800100",-78.98253,42.45771,TRUE
"1149",12644,NA,"Cayuga","NY",42.95675,-76.65404,"NAD83",1985,0,1976,518,"ft",67.5,0,NA,19.72,602.28,602.28,157.89,"NAD83",854505.24,4765182.13,20.165412,"NY1152","31011136440000",-76.65404,42.95675,TRUE
"11491",12644,NA,"Cayuga","NY",42.95675,-76.65404,"NAD83",1985,0,1976,518,"ft",67.5,0,NA,19.72,602.28,602.28,157.89,"NAD83",854505.24,4765182.13,20.165412,"NY1152","31011136440000",-76.65404,42.95675,TRUE
"1157",12652,NA,"Cayuga","NY",42.91206,-76.70241,"NAD83",2002,0,782,500,"ft",67,0,NA,19.44,238.35,238.35,152.4,"NAD83",850813.19,4760015.2,19.468275,"NY1160","31011155010000",-76.70241,42.91206,TRUE
"11571",12652,NA,"Cayuga","NY",42.91206,-76.70241,"NAD83",2002,0,782,500,"ft",67,0,NA,19.44,238.35,238.35,152.4,"NAD83",850813.19,4760015.2,19.468275,"NY1160","31011155010000",-76.70241,42.91206,TRUE
"1167",12662,NA,"Cayuga","NY",42.91591,-76.70036,"NAD83",1804,0,873,520,"ft",61,0,NA,16.11,266.09,266.09,158.5,"NAD83",850958.66,4760451.39,16.149315,"NY1170","31011156630000",-76.70036,42.91591,TRUE
"11671",12662,NA,"Cayuga","NY",42.91591,-76.70036,"NAD83",1804,0,873,520,"ft",61,0,NA,16.11,266.09,266.09,158.5,"NAD83",850958.66,4760451.39,16.149315,"NY1170","31011156630000",-76.70036,42.91591,TRUE
"1170",12665,NA,"Cayuga","NY",42.92718,-76.67195,"NAD83",1823,0,1750,508,"ft",80,0,NA,26.67,533.4,533.4,154.84,"NAD83",853213.44,4761822.27,26.981752,"NY1173","31011156640000",-76.67195,42.92718,TRUE
"11701",12665,NA,"Cayuga","NY",42.92718,-76.67195,"NAD83",1823,0,1750,508,"ft",80,0,NA,26.67,533.4,533.4,154.84,"NAD83",853213.44,4761822.27,26.981752,"NY1173","31011156640000",-76.67195,42.92718,TRUE
"1173",12668,NA,"Cayuga","NY",42.90518,-76.70148,"NAD83",1797,0,870,500,"ft",61,0,NA,16.11,265.18,265.18,152.4,"NAD83",850928.22,4759254.93,16.148914,"NY1176","31011157060000",-76.70148,42.90518,TRUE
"11731",12668,NA,"Cayuga","NY",42.90518,-76.70148,"NAD83",1797,0,870,500,"ft",61,0,NA,16.11,265.18,265.18,152.4,"NAD83",850928.22,4759254.93,16.148914,"NY1176","31011157060000",-76.70148,42.90518,TRUE
"1177",12672,NA,"Cayuga","NY",42.92812,-76.67606,"NAD83",2000,0,876,521,"ft",61.9,0,NA,16.61,267,267,158.8,"NAD83",852872.6,4761909.4,16.649719,"NY1180","31011157450000",-76.67606,42.92812,TRUE
"11771",12672,NA,"Cayuga","NY",42.92812,-76.67606,"NAD83",2000,0,876,521,"ft",61.9,0,NA,16.61,267,267,158.8,"NAD83",852872.6,4761909.4,16.649719,"NY1180","31011157450000",-76.67606,42.92812,TRUE
"1187",12682,NA,"Cayuga","NY",42.72023,-76.56798,"NAD83",7346,0,2277,1185,"ft",72,0,NA,22.22,694.03,694.03,361.19,"NAD83",862910.71,4739278.99,22.839303,"NY1190","31011161200000",-76.56798,42.72023,TRUE
"11871",12682,NA,"Cayuga","NY",42.72023,-76.56798,"NAD83",7346,0,2277,1185,"ft",72,0,NA,22.22,694.03,694.03,361.19,"NAD83",862910.71,4739278.99,22.839303,"NY1190","31011161200000",-76.56798,42.72023,TRUE
"1194",12689,NA,"Cayuga","NY",43.12905,-76.5614,"NAD83",3658,0,532,438,"ft",75,0,NA,23.89,162.15,162.15,133.5,"NAD83",861049.1,4784715.44,23.898912,"NY1197","31011175080000",-76.5614,43.12905,TRUE
"11941",12689,NA,"Cayuga","NY",43.12905,-76.5614,"NAD83",3658,0,532,438,"ft",75,0,NA,23.89,162.15,162.15,133.5,"NAD83",861049.1,4784715.44,23.898912,"NY1197","31011175080000",-76.5614,43.12905,TRUE
"1196",12691,NA,"Cayuga","NY",43.13841,-76.55184,"NAD83",3649,0,3396,410,"ft",93,0,NA,33.89,1035.1,1035.1,124.97,"NAD83",861771.54,4785796.39,36.486069,"NY1199","31011175100000",-76.55184,43.13841,TRUE
"11961",12691,NA,"Cayuga","NY",43.13841,-76.55184,"NAD83",3649,0,3396,410,"ft",93,0,NA,33.89,1035.1,1035.1,124.97,"NAD83",861771.54,4785796.39,36.486069,"NY1199","31011175100000",-76.55184,43.13841,TRUE
"1299",12794,NA,"Cayuga","NY",43.10237,-76.56155,"NAD83",3193,0,3404,450,"ft",94,0,NA,34.44,1037.54,1037.54,137.16,"NAD83",861194.11,4781751.37,36.527626,"NY1302","31011231450100",-76.56155,43.10237,TRUE
"12991",12794,NA,"Cayuga","NY",43.10237,-76.56155,"NAD83",3193,0,3404,450,"ft",94,0,NA,34.44,1037.54,1037.54,137.16,"NAD83",861194.11,4781751.37,36.527626,"NY1302","31011231450100",-76.56155,43.10237,TRUE
"1302",12797,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6346,0,6399,1078,"ft",109,0,NA,42.78,1950.42,1950.42,328.57,"NAD83",868468.12,4730496.65,52.603979,"NY1305","31011238400000",-76.50601,42.63874,TRUE
"1304",12799,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6656,0,8556,1078,"ft",109,0,NA,42.78,2607.87,2607.87,328.57,"NAD83",868468.12,4730496.65,60.786269,"NY1306","31011238400200",-76.50601,42.63874,TRUE
"13021",12797,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6346,0,6399,1078,"ft",109,0,NA,42.78,1950.42,1950.42,328.57,"NAD83",868468.12,4730496.65,52.603979,"NY1305","31011238400000",-76.50601,42.63874,TRUE
"13041",12799,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6656,0,8556,1078,"ft",109,0,NA,42.78,2607.87,2607.87,328.57,"NAD83",868468.12,4730496.65,60.786269,"NY1306","31011238400200",-76.50601,42.63874,TRUE
"13022",12797,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6346,0,6399,1078,"ft",109,0,NA,42.78,1950.42,1950.42,328.57,"NAD83",868468.12,4730496.65,52.603979,"NY1305","31011238400000",-76.50601,42.63874,TRUE
"13042",12799,NA,"Cayuga","NY",42.63874,-76.50601,"NAD83",6656,0,8556,1078,"ft",109,0,NA,42.78,2607.87,2607.87,328.57,"NAD83",868468.12,4730496.65,60.786269,"NY1306","31011238400200",-76.50601,42.63874,TRUE
"1318",12813,NA,"Cayuga","NY",42.94479,-76.54432,"NAD83",5260,0,4237,708,"ft",125.5,0,NA,51.94,1291.44,1291.44,215.8,"NAD83",863527.03,4764323.16,55.660877,"NY1319","31011900010000",-76.54432,42.94479,TRUE
"13181",12813,NA,"Cayuga","NY",42.94479,-76.54432,"NAD83",5260,0,4237,708,"ft",125.5,0,NA,51.94,1291.44,1291.44,215.8,"NAD83",863527.03,4764323.16,55.660877,"NY1319","31011900010000",-76.54432,42.94479,TRUE
"1329",12824,NA,"Chautauqua","NY",42.34206,-79.13162,"NAD83",6281,0,3608,1606,"ft",93,0,NA,33.89,1099.72,1099.72,489.51,"NAD83",653906.19,4689445.5,36.332448,"NY1330","31013041540000",-79.13162,42.34206,TRUE
"13291",12824,NA,"Chautauqua","NY",42.34206,-79.13162,"NAD83",6281,0,3608,1606,"ft",93,0,NA,33.89,1099.72,1099.72,489.51,"NAD83",653906.19,4689445.5,36.332448,"NY1330","31013041540000",-79.13162,42.34206,TRUE
"1331",12826,NA,"Chautauqua","NY",42.28636,-79.53012,"NAD83",3369,0,3304,1410,"ft",77.5,0,NA,25.28,1007.06,1007.06,429.77,"NAD83",621186.23,4682616.35,27.20473,"NY1332","31013041900000",-79.53012,42.28636,TRUE
"13311",12826,NA,"Chautauqua","NY",42.28636,-79.53012,"NAD83",3369,0,3304,1410,"ft",77.5,0,NA,25.28,1007.06,1007.06,429.77,"NAD83",621186.23,4682616.35,27.20473,"NY1332","31013041900000",-79.53012,42.28636,TRUE
"1335",12830,NA,"Chautauqua","NY",42.18364,-79.33754,"NAD83",7694,0,4144,1760,"ft",90,0,NA,32.22,1263.09,1263.09,536.45,"NAD83",637286.63,4671502.62,35.734857,"NY1336","31013044370000",-79.33754,42.18364,TRUE
"13351",12830,NA,"Chautauqua","NY",42.18364,-79.33754,"NAD83",7694,0,4144,1760,"ft",90,0,NA,32.22,1263.09,1263.09,536.45,"NAD83",637286.63,4671502.62,35.734857,"NY1336","31013044370000",-79.33754,42.18364,TRUE
"1340",12835,NA,"Chautauqua","NY",42.23988,-79.41995,"NAD83",3612,0,3596.1,1525,"ft",98.9,0,NA,37.17,1096.09,1096.09,464.82,"NAD83",630365.28,4677618,39.59091,"NY1341","31013046710000",-79.41995,42.23988,TRUE
"13401",12835,NA,"Chautauqua","NY",42.23988,-79.41995,"NAD83",3612,0,3596.1,1525,"ft",98.9,0,NA,37.17,1096.09,1096.09,464.82,"NAD83",630365.28,4677618,39.59091,"NY1341","31013046710000",-79.41995,42.23988,TRUE
"1346",12841,NA,"Chautauqua","NY",42.3785,-79.18774,"NAD83",2300,0,2291,1420,"ft",82,0,NA,27.78,698.3,698.3,432.82,"NAD83",649196.95,4693391.78,28.465018,"NY1347","31013067450000",-79.18774,42.3785,TRUE
"13461",12841,NA,"Chautauqua","NY",42.3785,-79.18774,"NAD83",2300,0,2291,1420,"ft",82,0,NA,27.78,698.3,698.3,432.82,"NAD83",649196.95,4693391.78,28.465018,"NY1347","31013067450000",-79.18774,42.3785,TRUE
"1354",12849,NA,"Chautauqua","NY",42.16934,-79.67641,"NAD83",3620,0,3551,1480,"ft",92,0,NA,33.33,1082.34,1082.34,451.1,"NAD83",609326.74,4669425.02,35.670247,"NY1355","31013096170000",-79.67641,42.16934,TRUE
"13541",12849,NA,"Chautauqua","NY",42.16934,-79.67641,"NAD83",3620,0,3551,1480,"ft",92,0,NA,33.33,1082.34,1082.34,451.1,"NAD83",609326.74,4669425.02,35.670247,"NY1355","31013096170000",-79.67641,42.16934,TRUE
"1383",12878,NA,"Chautauqua","NY",42.35031,-79.45838,"NAD83",2925,0,2930,1145,"ft",86,0,NA,30,893.06,893.06,349,"NAD83",626972.39,4689821.89,31.380421,"NY1384","31013100850000",-79.45838,42.35031,TRUE
"13831",12878,NA,"Chautauqua","NY",42.35031,-79.45838,"NAD83",2925,0,2930,1145,"ft",86,0,NA,30,893.06,893.06,349,"NAD83",626972.39,4689821.89,31.380421,"NY1384","31013100850000",-79.45838,42.35031,TRUE
"1395",12890,NA,"Chautauqua","NY",42.35374,-79.362,"NAD83",3347,0,3346,1540,"ft",86,0,NA,30,1019.86,1019.86,469.39,"NAD83",634903.37,4690351.18,31.992249,"NY1396","31013101720000",-79.362,42.35374,TRUE
"13951",12890,NA,"Chautauqua","NY",42.35374,-79.362,"NAD83",3347,0,3346,1540,"ft",86,0,NA,30,1019.86,1019.86,469.39,"NAD83",634903.37,4690351.18,31.992249,"NY1396","31013101720000",-79.362,42.35374,TRUE
"1409",12904,NA,"Chautauqua","NY",42.24043,-79.69362,"NAD83",3258,0,3229,1278,"ft",98,0,NA,36.67,984.2,984.2,389.53,"NAD83",607784.27,4677296.64,38.477356,"NY1410","31013102580000",-79.69362,42.24043,TRUE
"14091",12904,NA,"Chautauqua","NY",42.24043,-79.69362,"NAD83",3258,0,3229,1278,"ft",98,0,NA,36.67,984.2,984.2,389.53,"NAD83",607784.27,4677296.64,38.477356,"NY1410","31013102580000",-79.69362,42.24043,TRUE
"1426",12921,NA,"Chautauqua","NY",42.35072,-79.37773,"NAD83",3193,0,3200,1380,"ft",85,0,NA,29.44,975.36,975.36,420.62,"NAD83",633614.24,4689991,31.203072,"NY1427","31013103930000",-79.37773,42.35072,TRUE
"1427",12922,NA,"Chautauqua","NY",42.35072,-79.37773,"NAD83",3193,0,3200,1380,"ft",89,0,NA,31.67,975.36,975.36,420.62,"NAD83",633614.24,4689991,33.433072,"NY1428","31013103930000",-79.37773,42.35072,TRUE
"14261",12921,NA,"Chautauqua","NY",42.35072,-79.37773,"NAD83",3193,0,3200,1380,"ft",85,0,NA,29.44,975.36,975.36,420.62,"NAD83",633614.24,4689991,31.203072,"NY1427","31013103930000",-79.37773,42.35072,TRUE
"14271",12922,NA,"Chautauqua","NY",42.35072,-79.37773,"NAD83",3193,0,3200,1380,"ft",89,0,NA,31.67,975.36,975.36,420.62,"NAD83",633614.24,4689991,33.433072,"NY1428","31013103930000",-79.37773,42.35072,TRUE
"1449",12944,NA,"Chautauqua","NY",42.40572,-79.4487,"NAD83",2265,0,2264,680,"ft",87,0,NA,30.56,690.07,690.07,207.26,"NAD83",627657.37,4695989.12,31.221924,"NY1450","31013104910000",-79.4487,42.40572,TRUE
"14491",12944,NA,"Chautauqua","NY",42.40572,-79.4487,"NAD83",2265,0,2264,680,"ft",87,0,NA,30.56,690.07,690.07,207.26,"NAD83",627657.37,4695989.12,31.221924,"NY1450","31013104910000",-79.4487,42.40572,TRUE
"1479",12974,NA,"Chautauqua","NY",42.36447,-79.44712,"NAD83",2820,0,2815,1045,"ft",82,0,NA,27.78,858.01,858.01,318.52,"NAD83",627871.1,4691411.09,29.013671,"NY1480","31013107560000",-79.44712,42.36447,TRUE
"14791",12974,NA,"Chautauqua","NY",42.36447,-79.44712,"NAD83",2820,0,2815,1045,"ft",82,0,NA,27.78,858.01,858.01,318.52,"NAD83",627871.1,4691411.09,29.013671,"NY1480","31013107560000",-79.44712,42.36447,TRUE
"1493",12988,NA,"Chautauqua","NY",42.33985,-79.46069,"NAD83",3280,0,3270,1443,"ft",85,0,NA,29.44,996.7,996.7,439.83,"NAD83",626803.15,4688656.97,31.311026,"NY1494","31013108790000",-79.46069,42.33985,TRUE
"14931",12988,NA,"Chautauqua","NY",42.33985,-79.46069,"NAD83",3280,0,3270,1443,"ft",85,0,NA,29.44,996.7,996.7,439.83,"NAD83",626803.15,4688656.97,31.311026,"NY1494","31013108790000",-79.46069,42.33985,TRUE
"1498",12993,NA,"Chautauqua","NY",42.21296,-79.6864,"NAD83",3648,0,3633,1503,"ft",95,0,NA,35,1107.34,1107.34,458.11,"NAD83",608426.97,4674255.64,37.487992,"NY1499","31013108870000",-79.6864,42.21296,TRUE
"14981",12993,NA,"Chautauqua","NY",42.21296,-79.6864,"NAD83",3648,0,3633,1503,"ft",95,0,NA,35,1107.34,1107.34,458.11,"NAD83",608426.97,4674255.64,37.487992,"NY1499","31013108870000",-79.6864,42.21296,TRUE
"1501",12996,NA,"Chautauqua","NY",42.35803,-79.29884,"NAD83",3265,0,3267,1362,"ft",85,0,NA,29.44,995.78,995.78,415.14,"NAD83",640095.74,4690929.7,31.306298,"NY1502","31013108950000",-79.29884,42.35803,TRUE
"15011",12996,NA,"Chautauqua","NY",42.35803,-79.29884,"NAD83",3265,0,3267,1362,"ft",85,0,NA,29.44,995.78,995.78,415.14,"NAD83",640095.74,4690929.7,31.306298,"NY1502","31013108950000",-79.29884,42.35803,TRUE
"1518",13013,NA,"Chautauqua","NY",42.22442,-79.69524,"NAD83",3418,0,3417,1368,"ft",94,0,NA,34.44,1041.5,1041.5,416.97,"NAD83",607677.82,4675516.91,36.549325,"NY1519","31013109490000",-79.69524,42.22442,TRUE
"15181",13013,NA,"Chautauqua","NY",42.22442,-79.69524,"NAD83",3418,0,3417,1368,"ft",94,0,NA,34.44,1041.5,1041.5,416.97,"NAD83",607677.82,4675516.91,36.549325,"NY1519","31013109490000",-79.69524,42.22442,TRUE
"1554",13049,NA,"Chautauqua","NY",42.14662,-79.70244,"NAD83",3745,0,3633,1522,"ft",91,0,NA,32.78,1107.34,1107.34,463.91,"NAD83",607215.01,4666869.29,35.267992,"NY1555","31013110790000",-79.70244,42.14662,TRUE
"15541",13049,NA,"Chautauqua","NY",42.14662,-79.70244,"NAD83",3745,0,3633,1522,"ft",91,0,NA,32.78,1107.34,1107.34,463.91,"NAD83",607215.01,4666869.29,35.267992,"NY1555","31013110790000",-79.70244,42.14662,TRUE
"1561",13056,NA,"Chautauqua","NY",42.32841,-79.47151,"NAD83",3282,0,3281,1431,"ft",88,0,NA,31.11,1000.05,1000.05,436.17,"NAD83",625934.64,4687370.61,32.998299,"NY1562","31013110980000",-79.47151,42.32841,TRUE
"15611",13056,NA,"Chautauqua","NY",42.32841,-79.47151,"NAD83",3282,0,3281,1431,"ft",88,0,NA,31.11,1000.05,1000.05,436.17,"NAD83",625934.64,4687370.61,32.998299,"NY1562","31013110980000",-79.47151,42.32841,TRUE
"1627",13122,NA,"Chautauqua","NY",42.26675,-79.68741,"NAD83",2704,0,2702,862,"ft",88,0,NA,31.11,823.57,823.57,262.74,"NAD83",608251.61,4680227,32.20884,"NY1628","31013112980000",-79.68741,42.26675,TRUE
"16271",13122,NA,"Chautauqua","NY",42.26675,-79.68741,"NAD83",2704,0,2702,862,"ft",88,0,NA,31.11,823.57,823.57,262.74,"NAD83",608251.61,4680227,32.20884,"NY1628","31013112980000",-79.68741,42.26675,TRUE
"1787",13282,NA,"Chautauqua","NY",42.3807,-79.38756,"NAD83",3020,0,3013,1282,"ft",85,0,NA,29.44,918.36,918.36,390.75,"NAD83",632741.45,4693304.58,30.932358,"NY1788","31013117640000",-79.38756,42.3807,TRUE
"17871",13282,NA,"Chautauqua","NY",42.3807,-79.38756,"NAD83",3020,0,3013,1282,"ft",85,0,NA,29.44,918.36,918.36,390.75,"NAD83",632741.45,4693304.58,30.932358,"NY1788","31013117640000",-79.38756,42.3807,TRUE
"1857",13352,NA,"Chautauqua","NY",42.44241,-79.31904,"NAD83",2331,0,2330,780,"ft",74.5,0,NA,23.61,710.18,710.18,237.74,"NAD83",638246.75,4700266.25,24.329223,"NY1858","31013119180000",-79.31904,42.44241,TRUE
"18571",13352,NA,"Chautauqua","NY",42.44241,-79.31904,"NAD83",2331,0,2330,780,"ft",74.5,0,NA,23.61,710.18,710.18,237.74,"NAD83",638246.75,4700266.25,24.329223,"NY1858","31013119180000",-79.31904,42.44241,TRUE
"1895",13390,NA,"Chautauqua","NY",42.04131,-79.46813,"NAD83",4388,0,4305,1625,"ft",96,0,NA,35.56,1312.16,1312.16,495.3,"NAD83",626785.62,4655497.07,39.435034,"NY1896","31013121510000",-79.46813,42.04131,TRUE
"18951",13390,NA,"Chautauqua","NY",42.04131,-79.46813,"NAD83",4388,0,4305,1625,"ft",96,0,NA,35.56,1312.16,1312.16,495.3,"NAD83",626785.62,4655497.07,39.435034,"NY1896","31013121510000",-79.46813,42.04131,TRUE
"1906",13401,NA,"Chautauqua","NY",42.51972,-79.08192,"NAD83",2400,0,2373,878,"ft",83,0,NA,28.33,723.29,723.29,267.61,"NAD83",657554.56,4709264.53,29.088172,"NY1907","31013121880000",-79.08192,42.51972,TRUE
"19061",13401,NA,"Chautauqua","NY",42.51972,-79.08192,"NAD83",2400,0,2373,878,"ft",83,0,NA,28.33,723.29,723.29,267.61,"NAD83",657554.56,4709264.53,29.088172,"NY1907","31013121880000",-79.08192,42.51972,TRUE
"1939",13434,NA,"Chautauqua","NY",42.49126,-79.08181,"NAD83",2585,0,2567,0,"ft",87,0,NA,30.56,782.42,782.42,0,"NAD83",657635.11,4706104.42,31.509788,"NY1940","31013122640000",-79.08181,42.49126,TRUE
"19391",13434,NA,"Chautauqua","NY",42.49126,-79.08181,"NAD83",2585,0,2567,0,"ft",87,0,NA,30.56,782.42,782.42,0,"NAD83",657635.11,4706104.42,31.509788,"NY1940","31013122640000",-79.08181,42.49126,TRUE
"1954",13449,NA,"Chautauqua","NY",42.43378,-79.24334,"NAD83",3055,0,3075,0,"ft",87,0,NA,30.56,937.26,937.26,0,"NAD83",644492.52,4699434.03,32.139276,"NY1955","31013122950000",-79.24334,42.43378,TRUE
"19541",13449,NA,"Chautauqua","NY",42.43378,-79.24334,"NAD83",3055,0,3075,0,"ft",87,0,NA,30.56,937.26,937.26,0,"NAD83",644492.52,4699434.03,32.139276,"NY1955","31013122950000",-79.24334,42.43378,TRUE
"1965",13460,NA,"Chautauqua","NY",42.4772,-79.14035,"NAD83",2700,0,2697,1110,"ft",87,0,NA,30.56,822.05,822.05,338.33,"NAD83",652858.44,4704435.97,31.653102,"NY1966","31013123070000",-79.14035,42.4772,TRUE
"19651",13460,NA,"Chautauqua","NY",42.4772,-79.14035,"NAD83",2700,0,2697,1110,"ft",87,0,NA,30.56,822.05,822.05,338.33,"NAD83",652858.44,4704435.97,31.653102,"NY1966","31013123070000",-79.14035,42.4772,TRUE
"2066",13561,NA,"Chautauqua","NY",42.05767,-79.46235,"NAD83",4240,0,4180,1502,"ft",94,0,NA,34.44,1274.06,1274.06,457.81,"NAD83",627231.35,4657322.17,38.033899,"NY2067","31013130430000",-79.46235,42.05767,TRUE
"20661",13561,NA,"Chautauqua","NY",42.05767,-79.46235,"NAD83",4240,0,4180,1502,"ft",94,0,NA,34.44,1274.06,1274.06,457.81,"NAD83",627231.35,4657322.17,38.033899,"NY2067","31013130430000",-79.46235,42.05767,TRUE
"2128",13623,NA,"Chautauqua","NY",42.29448,-79.29347,"NAD83",3345,0,3353,0,"ft",70,0,NA,21.11,1021.99,1021.99,0,"NAD83",640679.55,4683881.98,23.11361,"NY2129","31013141820000",-79.29347,42.29448,TRUE
"2129",13624,NA,"Chautauqua","NY",42.29448,-79.29347,"NAD83",3345,0,3353,0,"ft",95,0,NA,35,1021.99,1021.99,0,"NAD83",640679.55,4683881.98,37.00361,"NY2130","31013141820000",-79.29347,42.29448,TRUE
"21281",13623,NA,"Chautauqua","NY",42.29448,-79.29347,"NAD83",3345,0,3353,0,"ft",70,0,NA,21.11,1021.99,1021.99,0,"NAD83",640679.55,4683881.98,23.11361,"NY2129","31013141820000",-79.29347,42.29448,TRUE
"21291",13624,NA,"Chautauqua","NY",42.29448,-79.29347,"NAD83",3345,0,3353,0,"ft",95,0,NA,35,1021.99,1021.99,0,"NAD83",640679.55,4683881.98,37.00361,"NY2130","31013141820000",-79.29347,42.29448,TRUE
"2155",13650,NA,"Chautauqua","NY",42.20098,-79.46513,"NAD83",3646,0,3628,1380,"ft",85,0,NA,29.44,1105.81,1105.81,420.62,"NAD83",626715.3,4673230.52,31.918811,"NY2156","31013144510000",-79.46513,42.20098,TRUE
"21551",13650,NA,"Chautauqua","NY",42.20098,-79.46513,"NAD83",3646,0,3628,1380,"ft",85,0,NA,29.44,1105.81,1105.81,420.62,"NAD83",626715.3,4673230.52,31.918811,"NY2156","31013144510000",-79.46513,42.20098,TRUE
"2241",13737,NA,"Chautauqua","NY",42.21477,-79.56454,"NAD83",3775,0,3774,1655,"ft",94,0,NA,34.44,1150.32,1150.32,504.44,"NAD83",618482.31,4674618.78,37.193206,"NY2243","31013151840000",-79.56454,42.21477,TRUE
"22411",13737,NA,"Chautauqua","NY",42.21477,-79.56454,"NAD83",3775,0,3774,1655,"ft",94,0,NA,34.44,1150.32,1150.32,504.44,"NAD83",618482.31,4674618.78,37.193206,"NY2243","31013151840000",-79.56454,42.21477,TRUE
"2267",13763,NA,"Chautauqua","NY",42.20237,-79.58599,"NAD83",3675,0,3658,1510,"ft",102,0,NA,38.89,1114.96,1114.96,460.25,"NAD83",616734.64,4673212.34,41.423982,"NY2269","31013153380000",-79.58599,42.20237,TRUE
"22671",13763,NA,"Chautauqua","NY",42.20237,-79.58599,"NAD83",3675,0,3658,1510,"ft",102,0,NA,38.89,1114.96,1114.96,460.25,"NAD83",616734.64,4673212.34,41.423982,"NY2269","31013153380000",-79.58599,42.20237,TRUE
"23011",13797,NA,"Chautauqua","NY",42.20333,-79.49007,"NAD83",3705,0,3705.5,1470,"ft",94,0,NA,34.44,1129.44,1129.44,448.06,"NAD83",624651.65,4673454.7,37.062602,"NY2303","31013154530000",-79.49007,42.20333,TRUE
"23012",13797,NA,"Chautauqua","NY",42.20333,-79.49007,"NAD83",3705,0,3705.5,1470,"ft",94,0,NA,34.44,1129.44,1129.44,448.06,"NAD83",624651.65,4673454.7,37.062602,"NY2303","31013154530000",-79.49007,42.20333,TRUE
"2332",13829,NA,"Chautauqua","NY",42.17841,-79.58401,"NAD83",3836,0,3836,1610,"ft",103,0,NA,39.44,1169.21,1169.21,490.73,"NAD83",616942.27,4670554.63,42.314207,"NY2335","31013155640000",-79.58401,42.17841,TRUE
"23321",13829,NA,"Chautauqua","NY",42.17841,-79.58401,"NAD83",3836,0,3836,1610,"ft",103,0,NA,39.44,1169.21,1169.21,490.73,"NAD83",616942.27,4670554.63,42.314207,"NY2335","31013155640000",-79.58401,42.17841,TRUE
"2343",13840,NA,"Chautauqua","NY",42.00696,-79.62626,"NAD83",4215,0,4200,1445,"ft",101,0,NA,38.33,1280.16,1280.16,440.44,"NAD83",613758.93,4651460.82,41.968222,"NY2346","31013156100000",-79.62626,42.00696,TRUE
"23431",13840,NA,"Chautauqua","NY",42.00696,-79.62626,"NAD83",4215,0,4200,1445,"ft",101,0,NA,38.33,1280.16,1280.16,440.44,"NAD83",613758.93,4651460.82,41.968222,"NY2346","31013156100000",-79.62626,42.00696,TRUE
"2349",13846,NA,"Chautauqua","NY",42.18998,-79.50391,"NAD83",3711,0,3691,1440,"ft",98,0,NA,36.67,1125.02,1125.02,438.91,"NAD83",623535.08,4671952.23,39.265381,"NY2352","31013156410000",-79.50391,42.18998,TRUE
"23491",13846,NA,"Chautauqua","NY",42.18998,-79.50391,"NAD83",3711,0,3691,1440,"ft",98,0,NA,36.67,1125.02,1125.02,438.91,"NAD83",623535.08,4671952.23,39.265381,"NY2352","31013156410000",-79.50391,42.18998,TRUE
"2355",13852,NA,"Chautauqua","NY",42.00724,-79.64176,"NAD83",4415,0,4375,1630,"ft",105,0,NA,40.56,1333.5,1333.5,496.82,"NAD83",612474.86,4651471.42,44.596922,"NY2358","31013156600000",-79.64176,42.00724,TRUE
"23551",13852,NA,"Chautauqua","NY",42.00724,-79.64176,"NAD83",4415,0,4375,1630,"ft",105,0,NA,40.56,1333.5,1333.5,496.82,"NAD83",612474.86,4651471.42,44.596922,"NY2358","31013156600000",-79.64176,42.00724,TRUE
"2371",13868,NA,"Chautauqua","NY",42.23452,-79.40528,"NAD83",3808,0,3786,1570,"ft",102,0,NA,38.89,1153.97,1153.97,478.54,"NAD83",631586.82,4677045.39,41.666376,"NY2374","31013157570000",-79.40528,42.23452,TRUE
"23711",13868,NA,"Chautauqua","NY",42.23452,-79.40528,"NAD83",3808,0,3786,1570,"ft",102,0,NA,38.89,1153.97,1153.97,478.54,"NAD83",631586.82,4677045.39,41.666376,"NY2374","31013157570000",-79.40528,42.23452,TRUE
"2375",13872,NA,"Chautauqua","NY",42.18669,-79.568,"NAD83",3900,0,3886,1675,"ft",99,0,NA,37.22,1184.45,1184.45,510.54,"NAD83",618249.07,4671496.08,40.193783,"NY2378","31013157750000",-79.568,42.18669,TRUE
